episode_run_time,first_air_date,genres,id,languages,name,networks,number_of_episodes,number_of_seasons,origin_country,original_language,overview,popularity,poster_path,production_companies,spoken_languages,vote_average,vote_count,Action & Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Kids,Mystery,News,Reality,Romance,Sci-Fi & Fantasy,Soap,Talk,War & Politics,Western
[42],2016-09-23,"['Drama', 'Action & Adventure']",67133.0,['en'],MacGyver,"[{'id': 16, 'logo_path': '/wWA5mILSAyahtdNQh1WiADi6PRI.png', 'name': 'CBS', 'origin_country': 'US'}]",94.0,5.0,['US'],en,20-something Angus MacGyver creates a clandestine organization where he uses his knack for solving problems in unconventional ways to help prevent disasters from happening.,175.546,/2zAogx9dmSAu2HYxbWzHe4ZaNY5.jpg,"[{'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 1081, 'logo_path': '/19kn4jVvpc3sAL3YpZNb3elhSMl.png', 'name': 'CBS Studios', 'origin_country': 'US'}, {'id': 128838, 'logo_path': None, 'name': '101st Street Television', 'origin_country': 'US'}, {'id': 76907, 'logo_path': '/ygMQtjsKX7BZkCQhQZY82lgnCUO.png', 'name': 'Atomic Monster', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",7.296,904.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
[],2005-04-12,['Reality'],2612.0,['en'],Deadliest Catch,"[{'id': 64, 'logo_path': '/tmttRFo2OiXQD0EHMxxlw8EzUuZ.png', 'name': 'Discovery', 'origin_country': 'US'}]",351.0,20.0,['US'],en,"Forty-foot waves, 700 pound crab pots, freezing temperatures and your mortality staring you in the face…it's all in a day's work for these modern day prospectors. During each episode we will watch crews race to meet their quota and make it home safely.",175.283,/thjh1mHkwGbTs3Wz4tiajuJbmbC.jpg,"[{'id': 24824, 'logo_path': '/dQI0yb5FTVK2uFFu04lzVtYtoGF.png', 'name': 'Original Productions', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",7.1,148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[25],2016-04-07,"['Animation', 'Comedy', 'Drama', 'Family', 'Kids', 'Sci-Fi & Fantasy']",65929.0,['ja'],Aikatsu Stars!,"[{'id': 98, 'logo_path': '/jnuO8pZNEBLEq5YaOP1f5OkmG91.png', 'name': 'TV Tokyo', 'origin_country': 'JP'}, {'id': 1198, 'logo_path': '/fcX7nRxDFah5LmCeFHN64v411rs.png', 'name': 'BS Japan', 'origin_country': 'JP'}, {'id': 173, 'logo_path': '/fERjndErEpveJmQZccJbJDi93rj.png', 'name': 'AT-X', 'origin_country': 'JP'}, {'id': 44, 'logo_path': '/nKM9EnV7jTpt3MKRbhBusJ03lAY.png', 'name': 'Disney XD', 'origin_country': 'US'}]",100.0,2.0,['JP'],ja,"Yume Nijino aims to become a top idol, and she enrolls in the Yotsuboshi Gakuen (Four Stars Academy). This academy has a special group called the S4, who are the top four active idols in the school. Yume and the other first-year students aim to become a part of the S4.",175.267,/veAX2RjDx7pAz937TQVLRaAYNFm.jpg,"[{'id': 74440, 'logo_path': '/mf1nS1bfySc1XM5EmPZp4qsAOoy.png', 'name': 'Bandai Namco Pictures', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",6.85,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[24],2023-04-08,"['Animation', 'Comedy', 'Action & Adventure', 'Sci-Fi & Fantasy']",204832.0,['ja'],MASHLE: MAGIC AND MUSCLES,"[{'id': 343, 'logo_path': '/9rNqtDYAnD6yTOutvHI3synSEs2.png', 'name': 'Gunma TV', 'origin_country': 'JP'}, {'id': 614, 'logo_path': '/hSdroyVthq3CynxTIIY7lnS8w1.png', 'name': 'Tokyo MX', 'origin_country': 'JP'}, {'id': 861, 'logo_path': '/JQ5bx6n7Qmdmyqz6sqjo5Fz2iR.png', 'name': 'BS11', 'origin_country': 'JP'}, {'id': 2478, 'logo_path': '/2v82HpzoKRveJEJcGHkeTcktMRM.png', 'name': 'Tochigi TV', 'origin_country': 'JP'}]",24.0,1.0,['JP'],ja,"In the magic realm, magic is everything—everyone can use it, and one’s social status is determined by their skill level. Deep in the forest, oblivious to the ways of the world, lives Mash. Thanks to his daily training, he’s become a fitness god, but he harbors a secret that could turn his life upside down—he can’t use magic! When he’s found out, rather than his life being over, he’s unexpectedly enrolled in magic school, where he must beat the competition!",175.119,/yORTvQOQTZzZ9JRIpRH4QaIaQBm.jpg,"[{'id': 13113, 'logo_path': '/xV5tPYKZhP2Ko9dOh5A3FahuKsx.png', 'name': 'A-1 Pictures', 'origin_country': 'JP'}, {'id': 2883, 'logo_path': '/rDYExnBV61jGQnkhVVrPN4Yl7O1.png', 'name': 'Aniplex', 'origin_country': 'JP'}, {'id': 189968, 'logo_path': '/lDGcesNvJp4s3ReoKVDTjtFCkIg.png', 'name': 'INSPION EDGE', 'origin_country': 'JP'}, {'id': 2918, 'logo_path': '/gyEWUBWwqrm3H5T2hkERD9LxpOq.png', 'name': 'Shueisha', 'origin_country': 'JP'}, {'id': 162019, 'logo_path': '/inMGZK76HIbFhTnCGzVx39BMGzr.png', 'name': 'ADK Marketing Solutions', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",8.3,413.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[55, 45, 60, 50]",2011-10-02,"['Drama', 'War & Politics', 'Crime']",1407.0,['en'],Homeland,"[{'id': 67, 'logo_path': '/Allse9kbjiP6ExaQrnSpIhkurEi.png', 'name': 'Showtime', 'origin_country': 'US'}]",96.0,8.0,['US'],en,"CIA officer Carrie Mathison is tops in her field despite being bipolar, which makes her volatile and unpredictable. With the help of her long-time mentor Saul Berenson, Carrie fearlessly risks everything, including her personal well-being and even sanity, at every turn.",174.862,/6GAvS2e6VIRsms9FpVt33PsCoEW.jpg,"[{'id': 4343, 'logo_path': '/rXq1B1Hnkdnw6soz1zoGcslK3wb.png', 'name': 'Showtime Networks', 'origin_country': 'US'}, {'id': 10850, 'logo_path': None, 'name': 'Teakwood Lane Productions', 'origin_country': 'US'}, {'id': 42931, 'logo_path': None, 'name': 'Cherry Pie Productions', 'origin_country': ''}, {'id': 33245, 'logo_path': None, 'name': 'Keshet Broadcasting', 'origin_country': 'IL'}, {'id': 19699, 'logo_path': '/pq5gThFdhrthiLr4qQkP6utQSTh.png', 'name': 'Fox 21', 'origin_country': 'US'}, {'id': 86063, 'logo_path': '/9Juyx6JYvie3Kx24PGCDfNRYp9Y.png', 'name': 'Fox 21 Television Studios', 'origin_country': 'US'}, {'id': 41157, 'logo_path': '/okS1Sn7c0yiJZY5e03XlbUwbpC2.png', 'name': 'Keshet International', 'origin_country': 'IL'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",7.55,2168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[25],2006-10-05,"['Animation', 'Sci-Fi & Fantasy', 'Action & Adventure', 'Drama']",31724.0,['ja'],Code Geass: Lelouch of the Rebellion,"[{'id': 94, 'logo_path': '/7RNXnyiMbjgqtPAjja13wchcrGI.png', 'name': 'MBS', 'origin_country': 'JP'}]",50.0,2.0,['JP'],ja,"Japan has been invaded and conquered by the Britannian Empire. Japan is now known as Area 11 and its citizens known as Elevens. The Britannian Empire takes away Japan's autonomous power and imposes its rule through the use of Knightmares. The Empire's rule has never faltered, but cracks have begun to show...",174.598,/2cBDhzbP7KOLbWtTzxS4WIDLh70.jpg,"[{'id': 3153, 'logo_path': '/yKZ9UarLSu9Y4Gpw33nKRQOPM7z.png', 'name': 'SUNRISE', 'origin_country': 'JP'}, {'id': 528, 'logo_path': '/fO3Aof3lXQclYpBByYC8aneTXwA.png', 'name': 'Bandai Visual', 'origin_country': 'JP'}, {'id': 11846, 'logo_path': '/es3LvDA6wLWVDvZnAYYuAT6x8lJ.png', 'name': 'Hakuhodo DY Media Partners', 'origin_country': 'JP'}, {'id': 3363, 'logo_path': '/sj3vD7n63bTCih7bcf6GnWvRf1Q.png', 'name': 'MBS', 'origin_country': 'JP'}, {'id': 51041, 'logo_path': None, 'name': 'Project Geass', 'origin_country': ''}, {'id': 12502, 'logo_path': '/tlBbCuZditAuvzDdIDjjnGLJUpc.png', 'name': 'Bandai Namco Entertainment', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",8.4,731.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[20, 19]",2020-07-25,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",106449.0,['zh'],A Record of a Mortal's Journey to Immortality,"[{'id': 1605, 'logo_path': '/mtmMg3PD4YGfrlmqpEiO6NL2ch9.png', 'name': 'bilibili', 'origin_country': 'CN'}]",140.0,1.0,['CN'],zh,"A poor and ordinary boy from a village joins a minor sect in Jiang Hu and becomes an Unofficial Disciple by chance. How will Han Li, a commoner by birth, establish a foothold for himself in his sect? With his mediocre aptitude, he must successfully traverse the treacherous path of cultivation and avoid the notice of those who may do him harm. This is a story of an ordinary mortal who, against all odds, clashes with devilish demons and ancient celestials in order to find his own path towards immortality.",174.446,/gbOBPlIdoNvt4mQRiG0z8gq6r6L.jpg,"[{'id': 123270, 'logo_path': '/4KxfGr13VXMr44og11hzpdwfQDQ.png', 'name': 'bilibili', 'origin_country': 'CN'}, {'id': 71194, 'logo_path': None, 'name': 'Original Force Animation', 'origin_country': 'CN'}, {'id': 164932, 'logo_path': None, 'name': '万维猫动画', 'origin_country': ''}, {'id': 164933, 'logo_path': None, 'name': '猫片Mopi', 'origin_country': ''}]","[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",9.1,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[49],1959-09-12,"['Western', 'Action & Adventure', 'Drama', 'Family']",1018.0,['en'],Bonanza,"[{'id': 6, 'logo_path': '/cm111bsDVlYaC1foL0itvEI4yLG.png', 'name': 'NBC', 'origin_country': 'US'}]",431.0,14.0,['US'],en,The High-Sierra adventures of Ben Cartwright and his sons as they run and defend their ranch while helping the surrounding community.,174.402,/y2jYBuTrC62hneBRs92LwxavMoV.jpg,"[{'id': 1502, 'logo_path': '/ywjcvHUiKxv7cYsestkONF8LieH.png', 'name': 'NBC', 'origin_country': 'US'}, {'id': 7928, 'logo_path': '/tsa8zFtAIHlOJjL5G4fe75bBeCP.png', 'name': 'NBC Studios', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",7.5,424.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[11],2016-05-02,"['Animation', 'Comedy', 'Family', 'Kids', 'Mystery']",68073.0,"['de', 'es', 'en']",The Loud House,"[{'id': 13, 'logo_path': '/aYkLXz4dxHgOrFNH7Jv7Cpy56Ms.png', 'name': 'Nickelodeon', 'origin_country': 'US'}]",355.0,8.0,"['US', 'GB']",en,"Welcome to the Loud House, where life can get pretty crazy. One boy, TEN girls?! Lincoln Loud wouldn’t change it for the world!",174.331,/2UJ9Txlll3umlRoNnfBzAeCHIhR.jpg,"[{'id': 4859, 'logo_path': '/wOF6aAYFE5BQryYyaMdQPqUWYwt.png', 'name': 'Nickelodeon Animation Studio', 'origin_country': 'US'}]","[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",7.8,523.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
[24],2024-07-05,"['Animation', 'Comedy']",216074.0,['ja'],2.5 Dimensional Seduction,"[{'id': 614, 'logo_path': '/hSdroyVthq3CynxTIIY7lnS8w1.png', 'name': 'Tokyo MX', 'origin_country': 'JP'}]",24.0,1.0,['JP'],ja,"When cosplayer Ririsa joins Okumura's manga club, the line between 2D and 3D blurs when she asks him to be her photographer.",174.329,/clrEz6ad3cFEae5q08iWsbnhhCW.jpg,"[{'id': 11884, 'logo_path': '/tHzHPSKdmLT5zCdqFbcmHzZvRIc.png', 'name': 'J.C.STAFF', 'origin_country': 'JP'}, {'id': 2918, 'logo_path': '/gyEWUBWwqrm3H5T2hkERD9LxpOq.png', 'name': 'Shueisha', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",8.9,22.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
[45],2007-04-09,"['Drama', 'Family']",5640.0,['cn'],Heart of Greed,"[{'id': 48, 'logo_path': '/v78f4q6DYdRB8dLj4rQBpqQG8pW.png', 'name': 'TVB Jade', 'origin_country': 'HK'}]",120.0,3.0,['HK'],cn,"An abalone that has been passed on for generations. A legacy of a hundred million dollars that everybody wants a share. ""Heart of Greed"" is a story of a renowned sea-products retailer and a big traditional family, in which there are those who manage to endure to the end, those who consider themselves superior to everyone else, those who love and respect their brothers, those who seek every opportunity to fulfill their ambition, those who stay loyal to their beloved, and those who remain grateful for whatever they get. But when hatred is stirred up among the family, the family will inevitably break down...",174.191,/r1iaArbtYot7t94nVFjhFiH7Eub.jpg,"[{'id': 79261, 'logo_path': '/4OKzkasr0IV8CSqejjgRfKw7e0m.png', 'name': 'TVB', 'origin_country': 'HK'}]","[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",7.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[],2023-04-12,"['Animation', 'Drama']",203737.0,['ja'],Oshi No Ko,"[{'id': 614, 'logo_path': '/hSdroyVthq3CynxTIIY7lnS8w1.png', 'name': 'Tokyo MX', 'origin_country': 'JP'}]",24.0,1.0,['JP'],ja,"Dr. Goro is reborn as the son of the young starlet Ai Hoshino after her delusional stalker murders him. Now, he wants to help his new mother rise to the top, but what can a child do about the dark underbelly of the entertainment industry?",174.165,/okbW9NdKRNKgIUTVA8YZAUGwIUx.jpg,"[{'id': 41996, 'logo_path': '/4Rw2mRqA8JOf8qec6pVF57U65me.png', 'name': 'Doga Kobo', 'origin_country': 'JP'}, {'id': 2073, 'logo_path': '/tWxRSaKmRJNTcmtlXsmn5R4KOSU.png', 'name': 'KADOKAWA', 'origin_country': 'JP'}, {'id': 2918, 'logo_path': '/gyEWUBWwqrm3H5T2hkERD9LxpOq.png', 'name': 'Shueisha', 'origin_country': 'JP'}, {'id': 177220, 'logo_path': '/5yMptt5Q3VCIBcZvFDnbsPvfZYO.png', 'name': 'CyberAgent', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",8.395,210.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[50],2013-01-11,"['Crime', 'Drama']",41727.0,['en'],Banshee,"[{'id': 359, 'logo_path': '/6mSHSquNpfLgDdv6VnOOvC5Uz2h.png', 'name': 'Cinemax', 'origin_country': 'US'}]",38.0,4.0,['US'],en,Banshee is an American drama television series set in a small town in Pennsylvania Amish country and features an enigmatic ex-con posing as a murdered sheriff who imposes his own brand of justice while also cooking up plans that serve his own interests.,174.099,/5nXFiz8Rn8eezVjSTZBd7HmnF1G.jpg,"[{'id': 216145, 'logo_path': None, 'name': 'Tropper Schickler Productions', 'origin_country': ''}, {'id': 216146, 'logo_path': None, 'name': 'One Olive', 'origin_country': ''}, {'id': 25091, 'logo_path': '/o6gbtykEDlBTKXnBgo2iRI7yLXp.png', 'name': 'Your Face Goes Here Entertainment', 'origin_country': 'US'}, {'id': 74097, 'logo_path': '/scT0L450Zhalb58MdiCApRiNIk0.png', 'name': 'Cinemax', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",8.0,1154.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[30],2015-08-01,['Reality'],77696.0,['ko'],Run BTS!,"[{'id': 247, 'logo_path': '/9Ga8A5QegQmiSVHp4hyusfMfpVk.png', 'name': 'YouTube', 'origin_country': ''}, {'id': 2433, 'logo_path': '/bISjuts7UGfjH3KI7I21HmDZLlg.png', 'name': 'V LIVE', 'origin_country': 'KR'}, {'id': 3702, 'logo_path': '/cIpoMkLXqYUPQgyESTbVcnPivh5.png', 'name': 'Weverse', 'origin_country': 'KR'}]",165.0,7.0,['KR'],ko,"Run BTS! is a variety web series starring BTS, broadcasting intermittent for free viewing on Weverse and YouTube, was formerly offered weekly for free viewing on V LIVE.",174.082,/guNo600nrTIIh88C9i6HFlCAhE.jpg,"[{'id': 86824, 'logo_path': '/kGbzID3zHwCnhVjmMw3lKij2NKx.png', 'name': 'Big Hit Entertainment', 'origin_country': 'KR'}, {'id': 170163, 'logo_path': '/n6MAcCk8qpmze5bxCrAvQv0wXRJ.png', 'name': 'HYBE', 'origin_country': 'KR'}]","[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",8.6,355.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[25],2008-04-07,"['Action & Adventure', 'Animation', 'Comedy', 'Sci-Fi & Fantasy']",37305.0,['ja'],Soul Eater,"[{'id': 98, 'logo_path': '/jnuO8pZNEBLEq5YaOP1f5OkmG91.png', 'name': 'TV Tokyo', 'origin_country': 'JP'}]",51.0,1.0,['JP'],ja,"At the Death Weapon Meister Academy, three teams must collect the souls of 99 evil humans and one witch.",173.958,/hI5AhxFTSFabTG7Fvhczyb5ZIh8.jpg,"[{'id': 10038, 'logo_path': '/nCueXKwYIEXrZ5ofqSJBO1YcmRr.png', 'name': 'Square Enix', 'origin_country': 'JP'}, {'id': 7967, 'logo_path': '/4W9ByL6mMDn9UOHh8oGD36l3BnN.png', 'name': 'Media Factory', 'origin_country': 'JP'}, {'id': 3034, 'logo_path': '/jnuO8pZNEBLEq5YaOP1f5OkmG91.png', 'name': 'TV Tokyo', 'origin_country': 'JP'}, {'id': 2849, 'logo_path': '/cN3JNIKawjOMtfk0GBVIbsx69bg.png', 'name': 'BONES', 'origin_country': 'JP'}, {'id': 2883, 'logo_path': '/rDYExnBV61jGQnkhVVrPN4Yl7O1.png', 'name': 'Aniplex', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",7.8,271.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
[60],1967-03-28,"['Crime', 'Drama', 'Mystery']",4582.0,['en'],Ironside,"[{'id': 6, 'logo_path': '/cm111bsDVlYaC1foL0itvEI4yLG.png', 'name': 'NBC', 'origin_country': 'US'}]",191.0,8.0,['US'],en,"When an assassin's bullet confines him to a wheelchair for life ending his career as Chief of Detectives, Robert T. Ironside becomes a consultant to the police department. Detective Sergeant Ed Brown and policewoman Eve Whitfield join with him to crack varied and fascinating cases. Ex-con Mark Sanger is employed by the chief as home help but eventually becomes a fully fledged member of the team also. Officer Whitfield leaves after 4 years service, and is replaced by Officer Fran Belding.",173.542,/Fu9Sv0pQ0s89uWwwXcaG0kiNW7.jpg,"[{'id': 26727, 'logo_path': '/jeTxdjXhzgKZyLr3l9MllkTn3fy.png', 'name': 'Universal Television', 'origin_country': 'US'}, {'id': 56017, 'logo_path': None, 'name': 'Harbour Productions Unlimited', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",6.9,61.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
[24],2014-07-04,"['Animation', 'Drama', 'Sci-Fi & Fantasy']",61374.0,['ja'],Tokyo Ghoul,"[{'id': 614, 'logo_path': '/hSdroyVthq3CynxTIIY7lnS8w1.png', 'name': 'Tokyo MX', 'origin_country': 'JP'}]",48.0,4.0,['JP'],ja,"Ken Kaneki, a bookworm college student, meets Rize, a girl his own age with whom he shares many interests.",173.244,/y2roOFsew9nJKKVwwJCHSyzgpK9.jpg,"[{'id': 3234, 'logo_path': '/wTPPnz05ZCQgEQVeSOxTkUCyhr5.png', 'name': 'Pierrot', 'origin_country': 'JP'}, {'id': 169858, 'logo_path': '/1IjKiiE3uuh7PheIdX1ogmayPHG.png', 'name': 'Marvelous', 'origin_country': 'JP'}, {'id': 127264, 'logo_path': '/8K9U5yxdQqWa79z85DXxZ2TgDmb.png', 'name': 'TC Entertainment', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",8.326,2269.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
[130],2020-07-08,"['Drama', 'Comedy']",104877.0,"['pt', 'es', 'tr']",Love Is in the Air,"[{'id': 303, 'logo_path': '/64uickn4Fz4H3Rgo20z5VJ6PKtR.png', 'name': 'FOX', 'origin_country': 'TR'}]",52.0,2.0,['TR'],tr,"Eda, who ties all her hopes to her education, confronts Serkan Bolat, who cuts off her international education scholarship and leaves her with high school diploma. Serkan Bolat offers Eda to give her scholarship back if she pretends to be his fiance for two months. Although Eda rejects the offer of this man as she hates him, she has to accept it when the conditions change. While pretending to be engaged, Serkan and Eda begin to experience a passionate, challenging relationship that will make them forget all they know right. Because love is difficult. And that's why it's amazing.",173.204,/8PHgxbfKQBPMIT3N8r9X5GpBdKl.jpg,"[{'id': 101507, 'logo_path': None, 'name': 'MF Yapım', 'origin_country': 'TR'}]","[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",8.206,3025.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
[21],2004-10-06,"['Animation', 'Kids']",12536.0,['ja'],Yu-Gi-Oh! GX,"[{'id': 98, 'logo_path': '/jnuO8pZNEBLEq5YaOP1f5OkmG91.png', 'name': 'TV Tokyo', 'origin_country': 'JP'}, {'id': 252, 'logo_path': '/zFZ5KCuvx7K0vP9XgGcidfXjuUd.png', 'name': 'TV Aichi', 'origin_country': 'JP'}, {'id': 822, 'logo_path': '/fGdBR7lxjrXsBlwZF7B1UNpG5ff.png', 'name': 'TVQ', 'origin_country': 'JP'}, {'id': 824, 'logo_path': '/6foQmoPac7WCDnDuDbuCZklmDuA.png', 'name': 'TV Osaka', 'origin_country': 'JP'}, {'id': 938, 'logo_path': '/f12LLqBVFnDVIY8HidhWEitI77c.png', 'name': 'TVh', 'origin_country': 'JP'}, {'id': 2064, 'logo_path': '/qi4L1ffRabF5LJqVimCaaUYpeSj.png', 'name': 'TSC', 'origin_country': 'JP'}]",180.0,1.0,['JP'],ja,"Ten years after the Ceremonial Battle, a teenage boy named Judai Yuuki (Jaden Yuki) heads off in order to join the Duel Academia (Duel Academy) located on a remote island off the coast of Japan. There he meets his fellow students and gains a few friends, along with a few enemies. Judai is put into the lowest rank of Osiris Red (Slifer Red), but he continues to test his skills against the students and faculty to prove his worth as a Duelist and earn the respect of everyone around him.",173.151,/mS0uCfOFykWW5T5vG3zYFAgldTB.jpg,"[{'id': 50879, 'logo_path': None, 'name': 'Gallop', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",7.9,275.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[87],1984-01-01,['Reality'],71932.0,['en'],AVN Awards,"[{'id': 67, 'logo_path': '/Allse9kbjiP6ExaQrnSpIhkurEi.png', 'name': 'Showtime', 'origin_country': 'US'}, {'id': 225, 'logo_path': '/eO5aasMR3jdIE6wtaPdHSyn5R2i.png', 'name': 'Playboy TV', 'origin_country': 'US'}, {'id': 6544, 'logo_path': None, 'name': 'AVNstars.com', 'origin_country': ''}]",54.0,18.0,['US'],en,"The AVN Awards are movie awards sponsored and presented by the American adult video industry trade magazine AVN (Adult Video News) to honor exceptional performance in various aspects of the creation and marketing of American pornographic movies. The ""Oscars of porn"".",173.109,/meAZQwFtgnlFHEsPuZYDoV7mdkU.jpg,"[{'id': 190178, 'logo_path': None, 'name': 'Gary Miller Productions', 'origin_country': ''}, {'id': 190179, 'logo_path': None, 'name': 'Outlaw Laboratories', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",4.3,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
